Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
1623000,1.6448922,13.444444444444445,0.8886135,0.05494831,0.9833725498003119,0.9833725498003119,0.009462553663765635,1.0
1624000,1.6448922,12.342465753424657,0.88136625,0.054915234,0.9861491204876649,0.9861491204876649,0.010675248991040127,1.0
1625000,1.6448926,13.925373134328359,0.8806771,0.055111207,0.9835555535374265,0.9835555535374265,0.011627713568900204,1.0
1626000,1.6448922,14.714285714285714,0.8847778,0.056080244,0.9829333305358887,0.9829333305358887,0.011775532012241177,1.0
1627000,1.6448922,16.29310344827586,0.8796848,0.05479352,0.9804093544943291,0.9804093544943291,0.01136102877340786,1.0
1628000,1.6448926,13.46376811594203,0.88027763,0.055986695,0.9848190477916172,0.9848190477916172,0.011663743531140166,1.0
1629000,1.6448922,19.01923076923077,0.8773363,0.05383342,0.9763809491176995,0.9763809491176995,0.012688057436263283,1.0
1630000,1.6448922,12.971014492753623,0.87972075,0.055154897,0.984450702096375,0.984450702096375,0.009043683009763236,1.0
1631000,1.6448923,15.311475409836065,0.8822331,0.055294693,0.9816065557667466,0.9816065557667466,0.0113686168591156,1.0
1632000,1.6448922,14.952380952380953,0.8767318,0.054772932,0.9823492036925422,0.9823492036925422,0.010048386844573542,1.0
1633000,1.6448922,12.753424657534246,0.88893574,0.05559818,0.9858538786025897,0.9858538786025897,0.01015720160918036,1.0
1634000,1.6448923,11.3625,0.88597566,0.0572459,0.9863999955356121,0.9863999955356121,0.011704629996347648,1.0
1635000,1.6448926,13.507042253521126,0.8844547,0.054367453,0.9847981157437177,0.9847981157437177,0.010893129450957698,1.0
1636000,1.6448922,14.640625,0.8788796,0.05650477,0.9829333351208613,0.9829333351208613,0.010574096887341091,1.0
1637000,1.6448922,15.083333333333334,0.8811277,0.056598727,0.9817444483439127,0.9817444483439127,0.011982088816148461,1.0
1638000,1.6448923,15.338461538461539,0.8843281,0.055186387,0.9833333308880146,0.9833333308880146,0.011783137134289762,1.0
1639000,1.6447468,11.933333333333334,0.89514107,0.058594745,0.9853059306536636,0.9853059306536636,0.010003283207044834,1.0
1640000,1.6446801,14.2,0.89588505,0.05984348,0.9835757549965021,0.9835757549965021,0.009787435836959488,1.0
1641000,1.6446801,12.519480519480519,0.90039283,0.059143573,0.9859385960980466,0.9859385960980466,0.008953218691443143,1.0
1642000,1.6446801,11.894736842105264,0.89604497,0.058376703,0.9864848441891856,0.9864848441891856,0.009577937524345425,1.0
1643000,1.6446801,13.462686567164178,0.89123756,0.060390156,0.9842941208797342,0.9842941208797342,0.010523785296861795,1.0
1644000,1.6446801,13.257142857142858,0.90158474,0.060072552,0.9843238055706024,0.9843238055706024,0.012388756367311413,1.0
1645000,1.6446801,16.305084745762713,0.8923583,0.058453124,0.984090389841694,0.984090389841694,0.009648450130105445,1.0
1646000,1.6446803,12.661971830985916,0.90035063,0.058729064,0.9833904717649732,0.9833904717649732,0.011623913070070557,1.0
1647000,1.6446801,14.455882352941176,0.89077944,0.058040444,0.9846470548826105,0.9846470548826105,0.009343273909240345,1.0
1648000,1.6446801,12.108108108108109,0.8916701,0.058061503,0.9840091254613171,0.9840091254613171,0.011289237071289553,1.0
1649000,1.6446801,14.6875,0.8866003,0.06125092,0.9828820522014912,0.9828820522014912,0.013861001437404551,1.0
1650000,1.6446801,10.975609756097562,0.8921313,0.05897855,0.9869837353869182,0.9869837353869182,0.008096336121614114,1.0
1651000,1.6446803,13.097222222222221,0.89146113,0.05704379,0.9853148178921806,0.9853148178921806,0.008900444161554333,1.0
1652000,1.6446801,13.63768115942029,0.8929795,0.05931801,0.9840386458065199,0.9840386458065199,0.009824809763813391,1.0
1653000,1.6446801,14.580645161290322,0.886647,0.058706388,0.9833544946852184,0.9833544946852184,0.010492704414193414,1.0
1654000,1.6446803,10.988235294117647,0.89614856,0.059336662,0.9875843097181881,0.9875843097181881,0.008278802071478875,1.0
1655000,1.6446801,12.391891891891891,0.89743555,0.059059307,0.9850319607617104,0.9850319607617104,0.008461477464600785,1.0
1656000,1.6446801,11.876543209876543,0.90546876,0.06148133,0.9868717911915902,0.9868717911915902,0.011329883732497156,1.0
1657000,1.6446801,12.175675675675675,0.8942064,0.060353205,0.9869736833007712,0.9869736833007712,0.009940890466838792,1.0
1658000,1.6446801,13.18840579710145,0.8840134,0.058174215,0.9843714254243033,0.9843714254243033,0.010643966541725345,1.0
1659000,1.6446731,11.6625,0.8939878,0.06087459,0.9868749961256981,0.9868749961256981,0.010887973556600627,1.0
1660000,1.6446424,11.048780487804878,0.89534974,0.060689073,0.9876504060698719,0.9876504060698719,0.009272781116412328,1.0
1661000,1.6446427,13.222222222222221,0.8873513,0.059671655,0.9848333323995272,0.9848333323995272,0.009073178125416033,1.0
1662000,1.6446425,15.046153846153846,0.8869371,0.060733058,0.9826666637072488,0.9826666637072488,0.013154032122988683,1.0
1663000,1.6446428,12.732394366197184,0.8940863,0.061115094,0.9852685150172975,0.9852685150172975,0.01228403332485565,1.0
1664000,1.6446424,13.617647058823529,0.8980914,0.05959822,0.9840096606724504,0.9840096606724504,0.010242813239818897,1.0
1665000,1.6446424,11.584415584415584,0.8985353,0.05977924,0.9861038931004413,0.9861038931004413,0.010365910345679769,1.0
