Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
136000,1.4159361,199.0,-0.37733817,0.06795081,-0.9950000643730164,-0.9950000643730164,0.0058550993876997385,1.0
140000,1.4146917,199.0,-0.387259,0.06321458,-0.9950000643730164,-0.9950000643730164,0.005738400805663939,1.0
144000,1.4146918,199.0,-0.383252,0.06347126,-0.9950000643730164,-0.9950000643730164,0.005293773565331082,1.0
148000,1.413446,199.0,-0.3936324,0.05802586,-0.9950000643730164,-0.9950000643730164,0.005985670110575207,1.0
152000,1.412966,199.0,-0.394613,0.057105895,-0.9950000643730164,-0.9950000643730164,0.005767822369105286,1.0
156000,1.4129279,199.0,-0.39374855,0.056248978,-0.9950000643730164,-0.9950000643730164,0.006642857962842321,1.0
160000,1.4128228,199.0,-0.4002908,0.051735044,-0.9950000643730164,-0.9950000643730164,0.005338139694816034,1.0
164000,1.4128227,199.0,-0.402975,0.051749557,-0.9950000643730164,-0.9950000643730164,0.004966353174919883,1.0
168000,1.413024,199.0,-0.40376177,0.048927665,-0.9950000643730164,-0.9950000643730164,0.00596431598183699,1.0
172000,1.4131682,199.0,-0.40550935,0.048155297,-0.9950000643730164,-0.9950000643730164,0.0053609137620595805,1.0
176000,1.4130411,199.0,-0.4044035,0.048264123,-0.9950000643730164,-0.9950000643730164,0.006541888549691066,1.0
180000,1.4116479,199.0,-0.41023928,0.043520544,-0.9950000643730164,-0.9950000643730164,0.004903927650403879,1.0
184000,1.411648,199.0,-0.41013572,0.04430682,-0.9950000643730164,-0.9950000643730164,0.005106060715560388,1.0
188000,1.4112166,199.0,-0.4123991,0.04230833,-0.9950000643730164,-0.9950000643730164,0.004689875603487183,1.0
192000,1.4106772,199.0,-0.41301566,0.041946948,-0.9950000643730164,-0.9950000643730164,0.005628402583256718,1.0
196000,1.4108088,199.0,-0.41554058,0.040998336,-0.9950000643730164,-0.9950000643730164,0.004722359477697561,1.0
200000,1.4122621,199.0,-0.41970298,0.038584214,-0.9950000643730164,-0.9950000643730164,0.005536577081074938,1.0
204000,1.4122621,199.0,-0.42063254,0.038323354,-0.9950000643730164,-0.9950000643730164,0.0060948759136307575,1.0
208000,1.4126711,199.0,-0.4244853,0.036796264,-0.9950000643730164,-0.9950000643730164,0.004855841517718018,1.0
212000,1.4144403,199.0,-0.42833936,0.03506587,-0.9950000643730164,-0.9950000643730164,0.006805837579557429,1.0
216000,1.4144403,199.0,-0.429058,0.03501377,-0.9950000643730164,-0.9950000643730164,0.007015664427955117,1.0
220000,1.4152418,199.0,-0.43563768,0.03209129,-0.9950000643730164,-0.9950000643730164,0.007260203001178091,1.0
224000,1.415537,199.0,-0.43579426,0.03205408,-0.9950000643730164,-0.9950000643730164,0.010524433322383888,1.0
228000,1.4155442,199.0,-0.43974787,0.030429276,-0.9950000643730164,-0.9950000643730164,0.008829031395725906,1.0
232000,1.4154204,199.0,-0.44252995,0.029184325,-0.9950000643730164,-0.9950000643730164,0.012630126625299453,1.0
236000,1.4154204,199.0,-0.44369903,0.028838314,-0.9950000643730164,-0.9950000643730164,0.014135164092294872,1.0
240000,1.4148934,199.0,-0.44807452,0.027138865,-0.9950000643730164,-0.9950000643730164,0.014681623047707896,1.0
244000,1.4143431,199.0,-0.4489717,0.026845906,-0.9950000643730164,-0.9950000643730164,0.017306963528465967,1.0
248000,1.4144695,199.0,-0.45050943,0.026301617,-0.9950000643730164,-0.9950000643730164,0.015353636376352774,1.0
252000,1.4155756,199.0,-0.4555081,0.02441539,-0.9950000643730164,-0.9950000643730164,0.01211343687360308,1.0
256000,1.4155757,199.0,-0.45532066,0.024468517,-0.9950000643730164,-0.9950000643730164,0.013786038189815978,1.0
260000,1.4152408,199.0,-0.45833898,0.023026561,-0.9950000643730164,-0.9950000643730164,0.012293748961140712,1.0
264000,1.4141065,199.0,-0.45870423,0.022553537,-0.9950000643730164,-0.9950000643730164,0.01257075238507241,1.0
268000,1.4141064,199.0,-0.4595025,0.022276279,-0.9950000643730164,-0.9950000643730164,0.01289879251918238,1.0
272000,1.4132417,199.0,-0.46324435,0.02031354,-0.9950000643730164,-0.9950000643730164,0.012028302825791272,1.0
276000,1.4130809,199.0,-0.4626945,0.020362368,-0.9950000643730164,-0.9950000643730164,0.012661256751491,1.0
280000,1.4129679,199.0,-0.4643051,0.019584296,-0.9950000643730164,-0.9950000643730164,0.01173745726959573,1.0
284000,1.4124342,199.0,-0.46568686,0.01843989,-0.9950000643730164,-0.9950000643730164,0.010375215078792757,1.0
288000,1.4124343,199.0,-0.46559182,0.01848609,-0.9950000643730164,-0.9950000643730164,0.011533653369129059,1.0
292000,1.4120854,199.0,-0.468546,0.016830558,-0.9950000643730164,-0.9950000643730164,0.009678915282711387,1.0
296000,1.4117076,199.0,-0.46791694,0.016666533,-0.9950000643730164,-0.9950000643730164,0.010723744090646505,1.0
300000,1.4117316,199.0,-0.46930367,0.016116437,-0.9950000643730164,-0.9950000643730164,0.01035684868434651,1.0
304000,1.4119657,199.0,-0.47135243,0.01491445,-0.9950000643730164,-0.9950000643730164,0.009124847864241977,1.0
308000,1.4119657,199.0,-0.47081357,0.015022513,-0.9950000643730164,-0.9950000643730164,0.010493617950250273,1.0
312000,1.411572,199.0,-0.4730031,0.014069013,-0.9950000643730164,-0.9950000643730164,0.009551258570152439,1.0
316000,1.411002,199.0,-0.47376382,0.013573729,-0.9950000643730164,-0.9950000643730164,0.008828603706899144,1.0
320000,1.4110043,199.0,-0.473646,0.01346826,-0.9950000643730164,-0.9950000643730164,0.010275478314031802,1.0
324000,1.4111997,199.0,-0.47646216,0.012239367,-0.9950000643730164,-0.9950000643730164,0.008194626355543733,1.0
328000,1.4111996,199.0,-0.4755569,0.012425423,-0.9950000643730164,-0.9950000643730164,0.009306683805771172,1.0
332000,1.4109861,199.0,-0.47737077,0.011739716,-0.9950000643730164,-0.9950000643730164,0.009447584394365549,1.0
336000,1.4104031,199.0,-0.47854576,0.011087305,-0.9950000643730164,-0.9950000643730164,0.008550268879748489,1.0
340000,1.4104028,199.0,-0.47805125,0.01115255,-0.9950000643730164,-0.9950000643730164,0.009570663562044501,1.0
344000,1.4094846,199.0,-0.48087776,0.010133954,-0.9950000643730164,-0.9950000643730164,0.00821966336419185,1.0
348000,1.409029,199.0,-0.48111832,0.009981061,-0.9950000643730164,-0.9950000643730164,0.008286081412474491,1.0
352000,1.4088879,199.0,-0.48181129,0.009664521,-0.9950000643730164,-0.9950000643730164,0.009307734443739588,1.0
356000,1.408324,199.0,-0.48379672,0.009082283,-0.9950000643730164,-0.9950000643730164,0.007659886086670061,1.0
360000,1.408324,199.0,-0.48312622,0.009089033,-0.9950000643730164,-0.9950000643730164,0.008121770562138409,1.0
364000,1.4081123,199.0,-0.4850805,0.0083083315,-0.9950000643730164,-0.9950000643730164,0.008102604964127144,1.0
368000,1.4079201,199.0,-0.48551664,0.008062234,-0.9950000643730164,-0.9950000643730164,0.00774489509211363,1.0
372000,1.4079767,199.0,-0.48554775,0.007920184,-0.9950000643730164,-0.9950000643730164,0.008404654999891214,1.0
376000,1.4082624,199.0,-0.4870358,0.007625443,-0.9950000643730164,-0.9950000643730164,0.00809684291986438,1.0
380000,1.4082623,199.0,-0.48680067,0.0075120586,-0.9950000643730164,-0.9950000643730164,0.007894219531278526,1.0
384000,1.407378,199.0,-0.48717633,0.0069092973,-0.9950000643730164,-0.9950000643730164,0.008451433813509842,1.0
388000,1.4058514,199.0,-0.4877998,0.006616518,-0.9950000643730164,-0.9950000643730164,0.0070397899020463225,1.0
392000,1.4057885,199.0,-0.4873326,0.0066174306,-0.9950000643730164,-0.9950000643730164,0.007537731910124421,1.0
396000,1.4058857,199.0,-0.48839182,0.0060975156,-0.9950000643730164,-0.9950000643730164,0.007906645607565425,1.0
400000,1.4058858,199.0,-0.48847,0.0060645835,-0.9950000643730164,-0.9950000643730164,0.007016277075500081,1.0
404000,1.4059144,199.0,-0.48851982,0.00579406,-0.9950000643730164,-0.9950000643730164,0.008580738033228756,1.0
408000,1.4058717,199.0,-0.48894736,0.005655492,-0.9950000643730164,-0.9950000643730164,0.0075092098817953635,1.0
412000,1.4058716,199.0,-0.48892578,0.0055102417,-0.9950000643730164,-0.9950000643730164,0.007120477395974809,1.0
416000,1.4047874,199.0,-0.48974863,0.0052780258,-0.9950000643730164,-0.9950000643730164,0.008615181642761897,1.0
420000,1.4042605,199.0,-0.49009764,0.0053397194,-0.9950000643730164,-0.9950000643730164,0.008418064114327233,1.0
424000,1.4042083,199.0,-0.48981985,0.0051365197,-0.9950000643730164,-0.9950000643730164,0.008858055686578154,1.0
428000,1.4039937,199.0,-0.49027914,0.0047644647,-0.9950000643730164,-0.9950000643730164,0.008157276962366369,1.0
432000,1.4039937,199.0,-0.4903632,0.0047697187,-0.9950000643730164,-0.9950000643730164,0.0074752171425835085,1.0
436000,1.4039319,199.0,-0.4901948,0.0046046115,-0.9950000643730164,-0.9950000643730164,0.007562924783838832,1.0
440000,1.4038671,199.0,-0.49053574,0.004758014,-0.9950000643730164,-0.9950000643730164,0.0070574075895516826,1.0
444000,1.4038107,199.0,-0.49057257,0.0046419725,-0.9950000643730164,-0.9950000643730164,0.007172368220164485,1.0
448000,1.4033651,199.0,-0.4906496,0.0043933736,-0.9950000643730164,-0.9950000643730164,0.0078943113607931,1.0
452000,1.4033649,199.0,-0.49114284,0.004657386,-0.9950000643730164,-0.9950000643730164,0.00891407422410945,1.0
456000,1.4034858,199.0,-0.4909921,0.004267781,-0.9950000643730164,-0.9950000643730164,0.008345652625430376,1.0
460000,1.4036858,199.0,-0.4914659,0.0043490864,-0.9950000643730164,-0.9950000643730164,0.0074178123258106,1.0
464000,1.4036856,199.0,-0.491558,0.0042397655,-0.9950000643730164,-0.9950000643730164,0.007011892840780906,1.0
468000,1.4032854,199.0,-0.49186754,0.003943641,-0.9950000643730164,-0.9950000643730164,0.009607000828153738,1.0
472000,1.4031208,199.0,-0.49203864,0.004059538,-0.9950000643730164,-0.9950000643730164,0.008129740858243572,1.0
476000,1.4030043,199.0,-0.49221426,0.0038643277,-0.9950000643730164,-0.9950000643730164,0.00817369190987111,1.0
480000,1.4026369,199.0,-0.4925252,0.0037285783,-0.9950000643730164,-0.9950000643730164,0.007324317179154605,1.0
484000,1.4026368,199.0,-0.49285662,0.0037438124,-0.9950000643730164,-0.9950000643730164,0.006791737334181865,1.0
488000,1.4011576,199.0,-0.4923944,0.0034893458,-0.9950000643730164,-0.9950000643730164,0.007001363611780107,1.0
492000,1.4004365,199.0,-0.49263412,0.0037248181,-0.9950000643730164,-0.9950000643730164,0.007329492564571815,1.0
496000,1.4002333,199.0,-0.49263245,0.0035737404,-0.9950000643730164,-0.9950000643730164,0.0066668574336769156,1.0
500000,1.3992608,199.0,-0.49247867,0.003396373,-0.9950000643730164,-0.9950000643730164,0.007620390307198724,1.0
504000,1.3992608,199.0,-0.49282357,0.0036479903,-0.9950000643730164,-0.9950000643730164,0.007337987584631062,1.0
508000,1.3992691,199.0,-0.49280027,0.0032598209,-0.9950000643730164,-0.9950000643730164,0.006792277685322222,1.0
512000,1.3992875,199.0,-0.49297395,0.003457791,-0.9950000643730164,-0.9950000643730164,0.008637628509729569,1.0
516000,1.3992708,199.0,-0.49338627,0.0034978366,-0.9950000643730164,-0.9950000643730164,0.008484050969127566,1.0
520000,1.3988373,199.0,-0.49275956,0.0031346558,-0.9950000643730164,-0.9950000643730164,0.008869673816952854,1.0
524000,1.3988373,199.0,-0.4932942,0.0035715397,-0.9950000643730164,-0.9950000643730164,0.007506138344372933,1.0
528000,1.3987703,199.0,-0.49339533,0.0033803843,-0.9950000643730164,-0.9950000643730164,0.00789876055511597,1.0
532000,1.3987243,199.0,-0.49323273,0.0035754612,-0.9950000643730164,-0.9950000643730164,0.008383544154323476,1.0
536000,1.3987244,199.0,-0.49343246,0.0034043675,-0.9950000643730164,-0.9950000643730164,0.009309568271015046,1.0
540000,1.3977267,199.0,-0.492867,0.0032565256,-0.9950000643730164,-0.9950000643730164,0.007275996075588323,1.0
544000,1.3973266,199.0,-0.49253225,0.0035388556,-0.9950000643730164,-0.9950000643730164,0.008635340422014928,1.0
548000,1.3971632,199.0,-0.49333608,0.0032362647,-0.9950000643730164,-0.9950000643730164,0.006336801607782642,1.0
552000,1.3967135,199.0,-0.49299568,0.0028794273,-0.9950000643730164,-0.9950000643730164,0.007814150326885283,1.0
556000,1.3967135,199.0,-0.49341658,0.0027686588,-0.9950000643730164,-0.9950000643730164,0.00799658389425733,1.0
560000,1.3964263,199.0,-0.4934914,0.002738225,-0.9950000643730164,-0.9950000643730164,0.006999322930105815,1.0
564000,1.3962333,199.0,-0.49310064,0.0030296084,-0.9950000643730164,-0.9950000643730164,0.007786568031524835,1.0
568000,1.3960959,199.0,-0.49356392,0.0033816977,-0.9950000643730164,-0.9950000643730164,0.007733540628881504,1.0
572000,1.3952367,199.0,-0.4934985,0.0035773756,-0.9950000643730164,-0.9950000643730164,0.0075668357811602095,1.0
576000,1.3952366,199.0,-0.4932394,0.0038050816,-0.9950000643730164,-0.9950000643730164,0.008737952720063428,1.0
580000,1.3949584,199.0,-0.4935924,0.0037532444,-0.9950000643730164,-0.9950000643730164,0.007707506406586617,1.0
584000,1.3944776,199.0,-0.4931247,0.0039080093,-0.9950000643730164,-0.9950000643730164,0.008426040322519838,1.0
588000,1.3944232,199.0,-0.493547,0.004020392,-0.9950000643730164,-0.9950000643730164,0.010406741526417641,1.0
592000,1.3940535,199.0,-0.49346638,0.0040878607,-0.9950000643730164,-0.9950000643730164,0.008988121215033493,1.0
596000,1.3940537,199.0,-0.49298128,0.004151417,-0.9950000643730164,-0.9950000643730164,0.009164438947387363,1.0
600000,1.3939333,199.0,-0.49371415,0.0045497357,-0.9950000643730164,-0.9950000643730164,0.008996470857204663,1.0
604000,1.3933594,199.0,-0.4937852,0.0046645794,-0.9950000643730164,-0.9950000643730164,0.0086550902675039,1.0
608000,1.3933595,199.0,-0.4934763,0.0046172473,-0.9950000643730164,-0.9950000643730164,0.011832494624069937,1.0
612000,1.3928194,199.0,-0.49416375,0.004582811,-0.9950000643730164,-0.9950000643730164,0.01032726801931858,1.0
616000,1.3925694,199.0,-0.49319252,0.0046467776,-0.9950000643730164,-0.9950000643730164,0.009459749257657676,1.0
620000,1.3926226,199.0,-0.4941501,0.005240495,-0.9950000643730164,-0.9950000643730164,0.010751900211390521,1.0
624000,1.3928381,199.0,-0.49414682,0.0044702366,-0.9950000643730164,-0.9950000643730164,0.010372310821702214,1.0
628000,1.3928381,199.0,-0.49308264,0.0042507597,-0.9950000643730164,-0.9950000643730164,0.009897966762883183,1.0
632000,1.3926011,199.0,-0.493346,0.0045069726,-0.9950000643730164,-0.9950000643730164,0.009564202556955732,1.0
636000,1.3922461,199.0,-0.49356824,0.0050514922,-0.9950000643730164,-0.9950000643730164,0.008550192783808424,1.0
640000,1.3920038,199.0,-0.4936977,0.004526403,-0.9950000643730164,-0.9950000643730164,0.010623284682099308,1.0
644000,1.390478,199.0,-0.4937422,0.0043257168,-0.9950000643730164,-0.9950000643730164,0.008705567847937346,1.0
648000,1.3904779,199.0,-0.49266842,0.004769915,-0.9950000643730164,-0.9950000643730164,0.008775300229899585,1.0
652000,1.3896503,199.0,-0.49313635,0.005048405,-0.9950000643730164,-0.9950000643730164,0.008374135611423602,1.0
656000,1.3881924,199.0,-0.493184,0.0050064153,-0.9950000643730164,-0.9950000643730164,0.008549668654603394,1.0
660000,1.3881195,199.0,-0.4923167,0.005336406,-0.9950000643730164,-0.9950000643730164,0.008989926751541056,1.0
664000,1.387803,199.0,-0.49339667,0.0049813585,-0.9950000643730164,-0.9950000643730164,0.008440330242996829,1.0
668000,1.387803,199.0,-0.49329793,0.0051417877,-0.9950000643730164,-0.9950000643730164,0.00880261337096315,1.0
672000,1.3877445,199.0,-0.49297577,0.0051047364,-0.9950000643730164,-0.9950000643730164,0.010510308379750876,1.0
676000,1.3874645,199.0,-0.4936745,0.0045714853,-0.9950000643730164,-0.9950000643730164,0.007621765687751273,1.0
680000,1.3874646,199.0,-0.49195462,0.0056384453,-0.9950000643730164,-0.9950000643730164,0.008169639888219535,1.0
684000,1.3869526,199.0,-0.49253553,0.0054865563,-0.9950000643730164,-0.9950000643730164,0.007735543315195375,1.0
688000,1.3866999,199.0,-0.49252892,0.0055643246,-0.9950000643730164,-0.9950000643730164,0.006989031650224014,1.0
692000,1.3864661,199.0,-0.4918863,0.0060627186,-0.9950000643730164,-0.9950000643730164,0.007113191506663418,1.0
696000,1.3852044,199.0,-0.49258074,0.0058932262,-0.9950000643730164,-0.9950000643730164,0.006959062697003699,1.0
700000,1.3852046,199.0,-0.49232724,0.005936304,-0.9950000643730164,-0.9950000643730164,0.007044624941911371,1.0
704000,1.3843116,199.0,-0.49205723,0.006074167,-0.9950000643730164,-0.9950000643730164,0.01081706409985643,1.0
708000,1.3834912,199.0,-0.49268597,0.00580901,-0.9950000643730164,-0.9950000643730164,0.006519461050629616,1.0
712000,1.3833654,199.0,-0.4919771,0.006730815,-0.9950000643730164,-0.9950000643730164,0.007184759364463389,1.0
716000,1.3823652,199.0,-0.49253693,0.0063969437,-0.9950000643730164,-0.9950000643730164,0.008860310701291181,1.0
720000,1.3823653,199.0,-0.49233848,0.0064541437,-0.9950000643730164,-0.9950000643730164,0.007117388935416545,1.0
724000,1.3820168,199.0,-0.4920319,0.0070217624,-0.9950000643730164,-0.9950000643730164,0.008142969555869375,1.0
728000,1.3815811,199.0,-0.49260202,0.0066640675,-0.9950000643730164,-0.9950000643730164,0.007830528005595423,1.0
732000,1.3815812,199.0,-0.49241132,0.006743596,-0.9950000643730164,-0.9950000643730164,0.006549244929504182,1.0
736000,1.3799841,199.0,-0.49227118,0.0063014934,-0.9950000643730164,-0.9950000643730164,0.007253518782644754,1.0
740000,1.3794454,199.0,-0.49252254,0.0057923077,-0.9950000643730164,-0.9950000643730164,0.006906481102729837,1.0
744000,1.3786291,199.0,-0.49181876,0.0064849826,-0.9950000643730164,-0.9950000643730164,0.007445781326387077,1.0
748000,1.3768089,199.0,-0.492323,0.006115771,-0.9950000643730164,-0.9950000643730164,0.007977833819394518,1.0
752000,1.3768089,199.0,-0.4922432,0.006017065,-0.9950000643730164,-0.9950000643730164,0.006125417378682055,1.0
756000,1.3766953,199.0,-0.49243858,0.0060864547,-0.9950000643730164,-0.9950000643730164,0.007641898313759948,1.0
760000,1.3767203,199.0,-0.4928721,0.0057105403,-0.9950000643730164,-0.9950000643730164,0.0076057656745736795,1.0
764000,1.3767724,199.0,-0.49284357,0.005806963,-0.9950000643730164,-0.9950000643730164,0.005958051099220202,1.0
768000,1.3769649,199.0,-0.49304217,0.0058291876,-0.9950000643730164,-0.9950000643730164,0.007712353877390602,1.0
772000,1.3769648,199.0,-0.49360013,0.005460738,-0.9950000643730164,-0.9950000643730164,0.005440167803317309,1.0
776000,1.3775303,199.0,-0.49314266,0.005874409,-0.9950000643730164,-0.9950000643730164,0.007117072134278714,1.0
780000,1.3780301,199.0,-0.49360633,0.005796314,-0.9950000643730164,-0.9950000643730164,0.007710304835604297,1.0
784000,1.3780278,199.0,-0.49355,0.005633033,-0.9950000643730164,-0.9950000643730164,0.005507453739961707,1.0
788000,1.377699,199.0,-0.49313852,0.0055064545,-0.9950000643730164,-0.9950000643730164,0.008179903313841509,1.0
792000,1.377699,199.0,-0.4937215,0.005230541,-0.9950000643730164,-0.9950000643730164,0.007240650793796198,1.0
796000,1.3775405,199.0,-0.49331862,0.004905663,-0.9950000643730164,-0.9950000643730164,0.00621534819393197,1.0
800000,1.377196,199.0,-0.4930976,0.0047305794,-0.9950000643730164,-0.9950000643730164,0.008781157871930017,1.0
804000,1.3771961,199.0,-0.4934479,0.004390686,-0.9950000643730164,-0.9950000643730164,0.006539037602487951,1.0
808000,1.3764387,199.0,-0.49267069,0.0046495516,-0.9950000643730164,-0.9950000643730164,0.007572624592576176,1.0
812000,1.3761718,199.0,-0.49293908,0.004617541,-0.9950000643730164,-0.9950000643730164,0.008355822604951553,1.0
816000,1.3761634,199.0,-0.4930694,0.0041821315,-0.9950000643730164,-0.9950000643730164,0.00665640663110504,1.0
820000,1.376467,199.0,-0.49251425,0.003901449,-0.9950000643730164,-0.9950000643730164,0.009068674225684093,1.0
824000,1.376467,199.0,-0.4929566,0.0036991423,-0.9950000643730164,-0.9950000643730164,0.00823436068215718,1.0
828000,1.3761423,199.0,-0.49285725,0.0036092016,-0.9950000643730164,-0.9950000643730164,0.007180048984342388,1.0
832000,1.3758793,199.0,-0.4929506,0.0037628345,-0.9950000643730164,-0.9950000643730164,0.00871235159103803,1.0
836000,1.3758401,199.0,-0.49371448,0.0034957214,-0.9950000643730164,-0.9950000643730164,0.005819923151284457,1.0
840000,1.3757604,199.0,-0.49249095,0.0041032694,-0.9950000643730164,-0.9950000643730164,0.007668515453115105,1.0
844000,1.3757604,199.0,-0.49303278,0.0041326424,-0.9950000643730164,-0.9950000643730164,0.008758329301296422,1.0
848000,1.3759634,199.0,-0.49317303,0.0038405708,-0.9950000643730164,-0.9950000643730164,0.0059921294389488665,1.0
852000,1.3762926,199.0,-0.4928369,0.0041654683,-0.9950000643730164,-0.9950000643730164,0.008167269692816974,1.0
856000,1.3763425,199.0,-0.49321458,0.003974078,-0.9950000643730164,-0.9950000643730164,0.007975052343681455,1.0
860000,1.3768853,199.0,-0.49307334,0.003929198,-0.9950000643730164,-0.9950000643730164,0.00612656269610549,1.0
864000,1.3768852,199.0,-0.4928471,0.0041618487,-0.9950000643730164,-0.9950000643730164,0.008568060187999868,1.0
868000,1.3768978,199.0,-0.4936154,0.003796328,-0.9950000643730164,-0.9950000643730164,0.005740043703311434,1.0
872000,1.3768729,199.0,-0.49269643,0.0040343455,-0.9950000643730164,-0.9950000643730164,0.007664388250559568,1.0
876000,1.3768729,199.0,-0.49335006,0.0040305117,-0.9950000643730164,-0.9950000643730164,0.008020759993491488,1.0
880000,1.3760854,199.0,-0.4932808,0.0041508405,-0.9950000643730164,-0.9950000643730164,0.005861455917750534,1.0
884000,1.3757074,199.0,-0.49284792,0.004606958,-0.9950000643730164,-0.9950000643730164,0.008514280253818826,1.0
888000,1.3753362,199.0,-0.4935423,0.004402049,-0.9950000643730164,-0.9950000643730164,0.0076436318696424775,1.0
892000,1.373328,199.0,-0.49355298,0.004532148,-0.9950000643730164,-0.9950000643730164,0.006513342352783573,1.0
896000,1.373328,199.0,-0.49331218,0.004869674,-0.9950000643730164,-0.9950000643730164,0.008660740429712903,1.0
900000,1.372475,199.0,-0.49374095,0.0042706863,-0.9950000643730164,-0.9950000643730164,0.005304772135180731,1.0
904000,1.371543,199.0,-0.49272028,0.0045339838,-0.9950000643730164,-0.9950000643730164,0.008065708710346372,1.0
908000,1.3714905,199.0,-0.49327406,0.004423949,-0.9950000643730164,-0.9950000643730164,0.009101957160358628,1.0
912000,1.3714734,199.0,-0.49323916,0.0034794577,-0.9950000643730164,-0.9950000643730164,0.005927667297471903,1.0
916000,1.3714734,199.0,-0.49298236,0.0038611693,-0.9950000643730164,-0.9950000643730164,0.009307066879599639,1.0
920000,1.3712784,199.0,-0.49350145,0.003470776,-0.9950000643730164,-0.9950000643730164,0.008270844885070497,1.0
924000,1.3708028,199.0,-0.49347502,0.003210408,-0.9950000643730164,-0.9950000643730164,0.006888541099171908,1.0
928000,1.3708025,199.0,-0.49336416,0.0035887912,-0.9950000643730164,-0.9950000643730164,0.009431339442796473,1.0
