Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
116000,1.4481622,17.5,-0.86559445,0.14641942,-0.9563036561012268,-0.9563036561012268,0.009145469176238057,1.0
117000,1.4481622,16.06896551724138,-0.86638135,0.14522755,-0.9659137551126808,-0.9659137551126808,0.008797130948896038,1.0
118000,1.4481622,18.442307692307693,-0.8651968,0.14593062,-0.9644114936773593,-0.9644114936773593,0.009397426799226265,1.0
119000,1.4481622,17.444444444444443,-0.8626681,0.14581344,-0.9649814433521695,-0.9649814433521695,0.008940261749861142,1.0
120000,1.4481622,17.272727272727273,-0.86190856,0.14416088,-0.9509660276499662,-0.9509660276499662,0.008909968951378357,1.0
121000,1.4481622,16.57894736842105,-0.86336774,0.14514096,-0.9586525862677056,-0.9586525862677056,0.008991313285374065,1.0
122000,1.4481622,17.0,-0.86561084,0.14569011,-0.9399951122023843,-0.9399951122023843,0.008698389018801126,1.0
123000,1.4481622,17.944444444444443,-0.8576266,0.14366452,-0.9589184864803597,-0.9589184864803597,0.008843549785928594,1.0
124000,1.4481622,16.157894736842106,-0.86316997,0.14474048,-0.9251321271846169,-0.9251321271846169,0.00888960545049294,1.0
125000,1.4481622,16.767857142857142,-0.86614704,0.14570501,-0.9530678178582873,-0.9530678178582873,0.008933787554269657,1.0
126000,1.4481622,17.0,-0.86533725,0.14528033,-0.9275309113519532,-0.9275309113519532,0.008545459813571401,1.0
127000,1.4481622,18.62,-0.8627381,0.14518727,-0.9562810098423677,-0.9562810098423677,0.010031496211155956,1.0
128000,1.4481622,15.080645161290322,-0.8646745,0.14581434,-0.9613365223330836,-0.9613365223330836,0.00795070150296294,1.0
129000,1.4481622,19.875,-0.8647383,0.14427389,-0.924605518579483,-0.924605518579483,0.010454013599276854,1.0
130000,1.4481622,17.833333333333332,-0.8661229,0.14445104,-0.9642987328547018,-0.9642987328547018,0.009802549491050068,1.0
131000,1.4481622,17.09259259259259,-0.8647042,0.14613059,-0.9672160104469016,-0.9672160104469016,0.009592517830983357,1.0
132000,1.4488723,17.107142857142858,-0.87324893,0.14549147,-0.9525916267718587,-0.9525916267718587,0.008533992775483057,1.0
133000,1.4533703,15.966101694915254,-0.8722856,0.14452155,-0.9803276496418452,-0.9803276496418452,0.007165782181230389,1.0
134000,1.4533702,17.0,-0.88074815,0.14620309,-0.9397866259921681,-0.9397866259921681,0.007954290306026285,1.0
135000,1.4533703,17.418181818181818,-0.8773058,0.14500865,-0.9367611581628973,-0.9367611581628973,0.008018901728262955,1.0
136000,1.4533705,16.854545454545455,-0.87535894,0.14372447,-0.9537345073439858,-0.9537345073439858,0.007730909674005075,1.0
137000,1.4533705,15.666666666666666,-0.8751572,0.14519756,-0.9589655150969824,-0.9589655150969824,0.007081793124477069,1.0
138000,1.4533702,18.09433962264151,-0.8777467,0.1450404,-0.9454930413444087,-0.9454930413444087,0.008205810219119742,1.0
139000,1.4533705,18.0,-0.87566715,0.14545873,-0.9443179093874418,-0.9443179093874418,0.007847694299506167,1.0
140000,1.4533705,17.22222222222222,-0.8775177,0.1444688,-0.9635926972736012,-0.9635926972736012,0.007581428057429465,1.0
141000,1.4533703,20.27659574468085,-0.87271094,0.14395384,-0.9159588281144487,-0.9159588281144487,0.009192470530483951,1.0
142000,1.4533705,18.23076923076923,-0.87484014,0.14561911,-0.9598389616552389,-0.9598389616552389,0.007699017395388405,1.0
143000,1.4533705,16.0,-0.87936,0.14571767,-0.9591781250361738,-0.9591781250361738,0.00740169329922004,1.0
144000,1.4533703,17.254545454545454,-0.8790216,0.14466298,-0.944959971037778,-0.944959971037778,0.007991495910523966,1.0
145000,1.4533703,17.49056603773585,-0.87616295,0.14321882,-0.9699814407913773,-0.9699814407913773,0.007973919366055203,1.0
146000,1.4533705,16.29310344827586,-0.8774986,0.14519267,-0.9472252469638298,-0.9472252469638298,0.007521805803066698,1.0
147000,1.4533702,18.49019607843137,-0.87434024,0.14563361,-0.9110574815787521,-0.9110574815787521,0.007652970583305932,1.0
148000,1.4533703,16.620689655172413,-0.8798277,0.14497751,-0.9796455784847862,-0.9796455784847862,0.00774528301451682,1.0
149000,1.4533703,16.607142857142858,-0.8780928,0.14419636,-0.9551812556751987,-0.9551812556751987,0.007699388916718594,1.0
150000,1.4533703,17.425925925925927,-0.87538856,0.14450993,-0.9698098379152792,-0.9698098379152792,0.0078107772472624975,1.0
151000,1.4533705,18.58823529411765,-0.8734023,0.14525776,-0.919505846266653,-0.919505846266653,0.007898863975652586,1.0
152000,1.4533705,17.92452830188679,-0.87506175,0.14627093,-0.9197571828680219,-0.9197571828680219,0.00803874806887558,1.0
153000,1.4558612,18.557692307692307,-0.8790861,0.14552107,-0.9326933026313782,-0.9326933026313782,0.007208728087134659,1.0
154000,1.4579004,17.14814814814815,-0.8714858,0.14363609,-0.9382773456828934,-0.9382773456828934,0.006501186227459195,1.0
155000,1.4579004,16.928571428571427,-0.8722333,0.14468732,-0.9321844886456218,-0.9321844886456218,0.0064155008585657924,1.0
156000,1.4579003,16.033898305084747,-0.87400347,0.14501655,-0.9431502404859511,-0.9431502404859511,0.006229442043103657,1.0
157000,1.4579003,18.384615384615383,-0.86931735,0.14430323,-0.9091704751436527,-0.9091704751436527,0.007017981440115433,1.0
158000,1.4579004,16.033898305084747,-0.8723294,0.14615595,-0.9525773535340519,-0.9525773535340519,0.006538690503891873,1.0
159000,1.4579004,17.433962264150942,-0.87349445,0.14576223,-0.9503584470389024,-0.9503584470389024,0.006847212699523091,1.0
160000,1.4579004,17.98148148148148,-0.87475824,0.14516757,-0.9072087699512266,-0.9072087699512266,0.0073449805396486,1.0
161000,1.4579004,18.333333333333332,-0.8734429,0.14461777,-0.9576320006297185,-0.9576320006297185,0.006742145154231156,1.0
162000,1.4579003,15.693548387096774,-0.87559927,0.1452196,-0.9363399664560954,-0.9363399664560954,0.006333860388258472,1.0
163000,1.4579004,17.745098039215687,-0.8735326,0.14478196,-0.9140402134859337,-0.9140402134859337,0.006645066874488344,1.0
164000,1.4579004,16.526315789473685,-0.87711495,0.14533788,-0.9630525959165472,-0.9630525959165472,0.00687620809236378,1.0
165000,1.4579004,17.462962962962962,-0.8764646,0.14491315,-0.9260481154477155,-0.9260481154477155,0.006859939829963777,1.0
166000,1.4579004,16.56896551724138,-0.8737375,0.14594617,-0.9381531790683144,-0.9381531790683144,0.0064689739517410074,1.0
167000,1.4579004,16.625,-0.8724253,0.1454896,-0.9497110760002806,-0.9497110760002806,0.006655599203026085,1.0
168000,1.4579004,16.767857142857142,-0.8712937,0.14481486,-0.944654721234526,-0.944654721234526,0.006238449248485267,1.0
169000,1.4579004,17.48148148148148,-0.8757603,0.14604796,-0.9512258856384842,-0.9512258856384842,0.006860086028205438,1.0
170000,1.4579004,16.785714285714285,-0.87361735,0.14612499,-0.9388256846812734,-0.9388256846812734,0.006610582825695083,1.0
171000,1.4579004,16.017241379310345,-0.87142044,0.14465478,-0.9379241117115679,-0.9379241117115679,0.006549344735284303,1.0
172000,1.4579004,19.1,-0.87050825,0.14503346,-0.93945596575737,-0.93945596575737,0.0072819957649335266,1.0
173000,1.4583066,17.75925925925926,-0.86849034,0.14403634,-0.8963609798899237,-0.8963609798899237,0.006546630322019446,1.0
174000,1.4616069,16.767857142857142,-0.86609054,0.14425498,-0.9054865126024213,-0.9054865126024213,0.005946106054787442,1.0
175000,1.4616069,17.72222222222222,-0.8644084,0.14479339,-0.8932741666739842,-0.8932741666739842,0.006174514915811706,1.0
176000,1.4616069,17.425925925925927,-0.8651311,0.14498033,-0.916033285635489,-0.916033285635489,0.006113261342290099,1.0
177000,1.4616069,16.210526315789473,-0.8689756,0.14671686,-0.9093942169485421,-0.9093942169485421,0.0056707335431289314,1.0
178000,1.4616067,18.901960784313726,-0.8652253,0.14641455,-0.9419189153933057,-0.9419189153933057,0.006951021226853424,1.0
179000,1.4616069,18.23076923076923,-0.86473733,0.14514478,-0.924887542631112,-0.924887542631112,0.006441485045441226,1.0
180000,1.4616069,18.0,-0.86821955,0.1462281,-0.9176326619004304,-0.9176326619004304,0.006459834550524938,1.0
181000,1.4616069,16.116666666666667,-0.8686904,0.14634034,-0.9099468427189326,-0.9099468427189326,0.005977978539195353,1.0
182000,1.4616069,15.89655172413793,-0.8698318,0.1454599,-0.9107875369362912,-0.9107875369362912,0.0057426959145972034,1.0
183000,1.4616069,15.94915254237288,-0.86703694,0.14650935,-0.904197693881342,-0.904197693881342,0.00570278667244997,1.0
184000,1.4616069,19.1,-0.8686062,0.14563224,-0.9200252974033356,-0.9200252974033356,0.006855896427296102,1.0
185000,1.4616069,18.41176470588235,-0.8688012,0.14588732,-0.9021868869370105,-0.9021868869370105,0.00682821718966771,1.0
186000,1.4616069,18.346153846153847,-0.8691564,0.14676243,-0.8891025334596634,-0.8891025334596634,0.006184337306946803,1.0
187000,1.4616069,18.442307692307693,-0.86791164,0.14537871,-0.9212744668418286,-0.9212744668418286,0.006803041659569477,1.0
188000,1.4616069,18.58823529411765,-0.86720264,0.14586534,-0.9308794461763822,-0.9308794461763822,0.006555637915600807,1.0
189000,1.4616069,18.294117647058822,-0.8639122,0.14479104,-0.892813031579934,-0.892813031579934,0.0062665496952831745,1.0
190000,1.4616069,19.36,-0.86577106,0.14661673,-0.8877599692344665,-0.8877599692344665,0.006949706273153424,1.0
191000,1.461607,18.557692307692307,-0.8656698,0.14350416,-0.9088626277446746,-0.9088626277446746,0.006640573195181787,1.0
192000,1.4616069,17.339622641509433,-0.8709423,0.14500627,-0.895684814453125,-0.895684814453125,0.005862116309898821,1.0
193000,1.4616069,17.314814814814813,-0.8664416,0.14599192,-0.9209629175839601,-0.9209629175839601,0.00613956750560276,1.0
194000,1.4629022,17.5,-0.8490937,0.14634845,-0.9082616920824405,-0.9082616920824405,0.005965078010275546,1.0
195000,1.4638218,17.8,-0.84642106,0.1439824,-0.8719777486942433,-0.8719777486942433,0.0057809617956755335,1.0
196000,1.4638216,18.32,-0.84806246,0.14579384,-0.8653045390166488,-0.8653045390166488,0.006052410969620242,1.0
197000,1.4638216,18.23076923076923,-0.84536296,0.14551261,-0.8799114995277845,-0.8799114995277845,0.005897378289284041,1.0
198000,1.4638216,16.92982456140351,-0.8521669,0.14692312,-0.8948373951409992,-0.8948373951409992,0.0056939934923624,1.0
199000,1.4638216,19.625,-0.8485479,0.14531656,-0.9195916205644608,-0.9195916205644608,0.006479317899599361,1.0
200000,1.4638218,17.10909090909091,-0.8495983,0.14755113,-0.9157902652567084,-0.9157902652567084,0.005836323386227543,1.0
201000,1.4638216,20.333333333333332,-0.84903646,0.14408441,-0.8784013834405453,-0.8784013834405453,0.00684662924663342,1.0
202000,1.4638216,18.56,-0.8469471,0.14502488,-0.8751550958706782,-0.8751550958706782,0.0057729090711710835,1.0
203000,1.4638216,17.941176470588236,-0.8493654,0.14599901,-0.9200927556729784,-0.9200927556729784,0.006080179806232599,1.0
204000,1.4638216,19.098039215686274,-0.84987336,0.14381431,-0.8811359715461731,-0.8811359715461731,0.006539519175421446,1.0
205000,1.4638216,16.333333333333332,-0.8511866,0.14535399,-0.9254114555901495,-0.9254114555901495,0.005237767234011072,1.0
206000,1.4638216,18.09433962264151,-0.85135865,0.14811021,-0.8881056252515541,-0.8881056252515541,0.0058698608487282155,1.0
207000,1.4638218,19.416666666666668,-0.84891057,0.14683704,-0.8819346610380678,-0.8819346610380678,0.00665384475902027,1.0
208000,1.4638216,18.529411764705884,-0.84716487,0.14430137,-0.9158466279506683,-0.9158466279506683,0.006012127192225308,1.0
209000,1.4638216,18.235294117647058,-0.85270697,0.14524597,-0.9137025326490402,-0.9137025326490402,0.005962516691607351,1.0
210000,1.4638218,18.28301886792453,-0.84818906,0.1452408,-0.8803961127996445,-0.8803961127996445,0.006424725942242031,1.0
211000,1.4638216,19.224489795918366,-0.85340536,0.14690024,-0.8967386376857758,-0.8967386376857758,0.00628069929080084,1.0
212000,1.4638218,19.46,-0.8497967,0.14583343,-0.8795999592664291,-0.8795999592664291,0.006429622995153982,1.0
213000,1.4638216,19.395833333333332,-0.84852976,0.14552496,-0.8873319419062867,-0.8873319419062867,0.006306259631540398,1.0
214000,1.4640931,19.183673469387756,-0.8430535,0.14439128,-0.8600951895421866,-0.8600951895421866,0.006208239828844612,1.0
215000,1.4663749,16.327868852459016,-0.83851546,0.14698143,-0.8904123851808451,-0.8904123851808451,0.005073708959586792,1.0
216000,1.466375,17.115384615384617,-0.8413095,0.14856939,-0.89652219414711,-0.89652219414711,0.0056604776408575065,1.0
217000,1.466375,17.2,-0.8352148,0.14624636,-0.888637544892051,-0.888637544892051,0.0053780053382400765,1.0
218000,1.4663749,18.036363636363635,-0.8364306,0.14732674,-0.8757471329761002,-0.8757471329761002,0.005897043338748363,1.0
219000,1.466375,18.1,-0.8345108,0.14612925,-0.8795204724256809,-0.8795204724256809,0.005779715512359802,1.0
220000,1.4663751,18.307692307692307,-0.8380938,0.14825031,-0.8740204779001383,-0.8740204779001383,0.005903366765079017,1.0
221000,1.466375,18.82,-0.8380102,0.14527866,-0.8688639712333679,-0.8688639712333679,0.006009412603452802,1.0
222000,1.466375,20.125,-0.8354058,0.14443211,-0.8829291400810083,-0.8829291400810083,0.005992031908438851,1.0
223000,1.4663751,18.94,-0.8364817,0.14580496,-0.8900466310977936,-0.8900466310977936,0.006269680722616613,1.0
224000,1.4663751,18.21153846153846,-0.83469814,0.14566441,-0.8517127839418558,-0.8517127839418558,0.006027671508491039,1.0
225000,1.466375,18.76,-0.836692,0.14593796,-0.8938932955265045,-0.8938932955265045,0.006057857703417539,1.0
226000,1.4663751,16.80701754385965,-0.84150803,0.14589065,-0.9107987901620698,-0.9107987901620698,0.005319113732854787,1.0
227000,1.4663751,18.14814814814815,-0.84170187,0.14757593,-0.8894175774646256,-0.8894175774646256,0.005799459045278435,1.0
228000,1.4663751,17.169811320754718,-0.84063274,0.14616111,-0.8952468766106499,-0.8952468766106499,0.005854190986913939,1.0
229000,1.4663751,20.58695652173913,-0.83785516,0.14754117,-0.8434521491112916,-0.8434521491112916,0.006373821211087963,1.0
230000,1.4663751,18.307692307692307,-0.83894604,0.14856248,-0.8799448403028342,-0.8799448403028342,0.00647685092050009,1.0
231000,1.466375,16.719298245614034,-0.8388267,0.14659463,-0.8759192709337201,-0.8759192709337201,0.005374017800612931,1.0
232000,1.4663751,20.304347826086957,-0.8391809,0.14604715,-0.8473709808743518,-0.8473709808743518,0.006310892440682358,1.0
233000,1.4663751,19.18,-0.8377492,0.14625046,-0.9048586308956146,-0.9048586308956146,0.005767367701046169,1.0
234000,1.4663922,18.424657534246574,-0.83505464,0.14445364,-0.8812855009762746,-0.8812855009762746,0.0056160875785006385,1.0
235000,1.4685934,17.64516129032258,-0.8306923,0.14715193,-0.8850980085485122,-0.8850980085485122,0.005838092295544259,1.0
236000,1.4685935,20.170212765957448,-0.8328311,0.14641243,-0.8452485762536526,-0.8452485762536526,0.005945099988214982,1.0
237000,1.4685935,19.0,-0.83369327,0.14791869,-0.8330013314071967,-0.8330013314071967,0.006314503732232415,1.0
238000,1.4685934,18.568627450980394,-0.833528,0.14772475,-0.8434614106720569,-0.8434614106720569,0.005846864648857245,1.0
239000,1.4685935,19.04,-0.8338467,0.14831135,-0.8322559535503388,-0.8322559535503388,0.006258563529700041,1.0
240000,1.4685934,17.40740740740741,-0.832119,0.14709142,-0.8631542865876798,-0.8631542865876798,0.005633651756431424,1.0
241000,1.4685935,18.11320754716981,-0.831924,0.14811654,-0.861640982902967,-0.861640982902967,0.005619016529705662,1.0
242000,1.4685935,18.607843137254903,-0.8379662,0.14884785,-0.8605192051484034,-0.8605192051484034,0.005603434585142308,1.0
243000,1.4685935,17.62264150943396,-0.84128636,0.14802514,-0.9017181958792344,-0.9017181958792344,0.005444172927934044,1.0
244000,1.4685935,20.0,-0.8328614,0.147857,-0.8824458035329977,-0.8824458035329977,0.006300160118068258,1.0
245000,1.4685935,17.833333333333332,-0.83621424,0.14925031,-0.8673735407163512,-0.8673735407163512,0.005460619678246384,1.0
246000,1.4685935,18.41176470588235,-0.84061855,0.14878044,-0.8694255982454007,-0.8694255982454007,0.005676145701167675,1.0
247000,1.4685935,18.64,-0.8278392,0.14701809,-0.8506559681892395,-0.8506559681892395,0.0056906212866306306,1.0
248000,1.4685934,18.21153846153846,-0.8366152,0.14705306,-0.8654191975410168,-0.8654191975410168,0.005746771962059518,1.0
249000,1.4685935,19.571428571428573,-0.83245486,0.14741814,-0.8663537076541356,-0.8663537076541356,0.0060591331293464315,1.0
250000,1.4685935,20.06122448979592,-0.83387995,0.14979282,-0.8337569211920103,-0.8337569211920103,0.006302301776789439,1.0
251000,1.4685935,18.26,-0.8352177,0.14765923,-0.8562666166062448,-0.8562666166062448,0.00590964458544976,1.0
252000,1.4685934,16.35593220338983,-0.8340866,0.14969365,-0.8657931887497337,-0.8657931887497337,0.004772280244219859,1.0
253000,1.4685935,19.479166666666668,-0.83303857,0.14802901,-0.8648013497392336,-0.8648013497392336,0.00606064318465845,1.0
