Steps,Policy/Entropy,Environment/Lesson,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
8670000,2.6949804,13.0,76.86153846153846,-0.3135952,-0.5234028,-0.27226458421120275,-0.27226458421120275,0.0411498077142124,1.0
8675000,2.6957211,13.0,69.42857142857143,-0.30142197,-0.52758044,-0.3674873914037432,-0.3674873914037432,0.03784798939180161,1.0
8680000,2.698509,13.0,72.38235294117646,-0.30512357,-0.56173915,-0.3300927014035337,-0.3300927014035337,0.03942166726954062,1.0
8685000,2.698509,13.0,75.53030303030303,-0.29805407,-0.5566282,-0.35515390968683996,-0.35515390968683996,0.039707186413138654,1.0
8690000,2.6985092,13.0,75.93846153846154,-0.30427787,-0.5762329,-0.28640508560033945,-0.28640508560033945,0.042268616484048276,1.0
8695000,2.6989303,13.0,65.56,-0.29589936,-0.5437689,-0.4041646489420453,-0.4041646489420453,0.0382500478582507,1.0
8700000,2.7009385,13.0,78.71428571428571,-0.29167828,-0.59674877,-0.24013605288096837,-0.24013605288096837,0.04140677998611142,1.0
8705000,2.7009382,13.0,76.33846153846154,-0.30651736,-0.60551244,-0.33492196893150156,-0.33492196893150156,0.03980028057809581,1.0
8710000,2.7009385,13.0,72.25373134328358,-0.3128499,-0.5984269,-0.3129149815484659,-0.3129149815484659,0.039192020323183106,1.0
8715000,2.701354,13.0,66.63513513513513,-0.28341857,-0.57637775,-0.3330374287592398,-0.3330374287592398,0.03616343792905477,1.0
8720000,2.704779,13.0,71.44927536231884,-0.25558007,-0.5950787,-0.3446616003478783,-0.3446616003478783,0.03730480812247033,1.0
8725000,2.704779,13.0,80.46774193548387,-0.26553005,-0.61334956,-0.2199911412692839,-0.2199911412692839,0.04147345738695754,1.0
8730000,2.704779,13.0,64.22077922077922,-0.266263,-0.59722906,-0.4475769257390654,-0.4475769257390654,0.03318328807106266,1.0
8735000,2.7049406,13.0,72.28378378378379,-0.2804613,-0.62000936,-0.3515418492146392,-0.3515418492146392,0.038013592146948647,1.0
8740000,2.7070696,13.0,73.72131147540983,-0.27941322,-0.6324653,-0.3192136811421198,-0.3192136811421198,0.03739054768811911,1.0
8745000,2.7070696,13.0,78.9047619047619,-0.29497883,-0.64032966,-0.28306536400128923,-0.28306536400128923,0.04196000990221307,1.0
8750000,2.7070696,13.0,77.38095238095238,-0.27917698,-0.6524849,-0.3295804825094011,-0.3295804825094011,0.040208989288657904,1.0
8755000,2.7071793,13.0,73.725,-0.28746498,-0.64158285,-0.41633464547171106,-0.41633464547171106,0.03782380911508116,1.0
8760000,2.710805,13.0,69.53448275862068,-0.28566244,-0.6544174,-0.3319591940313146,-0.3319591940313146,0.03847283371589214,1.0
8765000,2.7108057,13.0,74.51515151515152,-0.28425255,-0.66975415,-0.28903349330931,-0.28903349330931,0.04025041519410231,1.0
8770000,2.7108057,13.0,72.82089552238806,-0.2813532,-0.6847341,-0.34525806223278616,-0.34525806223278616,0.03921876626033614,1.0
8775000,2.7108636,13.0,68.56043956043956,-0.27773154,-0.66201794,-0.3543338490029176,-0.3543338490029176,0.03868334906615524,1.0
8780000,2.7135892,13.0,67.77358490566037,-0.30614004,-0.6981562,-0.40111033328705364,-0.40111033328705364,0.03518473054282367,1.0
8785000,2.7135894,13.0,67.62162162162163,-0.30839992,-0.6966091,-0.35830842763990967,-0.35830842763990967,0.03613630673420187,1.0
8790000,2.7135894,13.0,79.06451612903226,-0.31479207,-0.722044,-0.2797707151020727,-0.2797707151020727,0.04131463106210914,1.0
8795000,2.7135897,13.0,73.23529411764706,-0.2984002,-0.69106334,-0.27162211958099813,-0.27162211958099813,0.038975989134461785,1.0
8800000,2.7162905,13.0,70.28985507246377,-0.3116399,-0.7332462,-0.3191236251074335,-0.3191236251074335,0.037064372764333435,1.0
8805000,2.7178988,13.0,72.77941176470588,-0.29841164,-0.74849,-0.34258879260981784,-0.34258879260981784,0.03848793434307856,1.0
8810000,2.7178993,13.0,76.9375,-0.30690807,-0.7506999,-0.29399266513064504,-0.29399266513064504,0.04189086923724972,1.0
8815000,2.717899,13.0,71.18840579710145,-0.30167812,-0.7340512,-0.32335416216781177,-0.32335416216781177,0.03778224960779366,1.0
8820000,2.7198884,13.0,70.59154929577464,-0.28460088,-0.745295,-0.4110486003714548,-0.4110486003714548,0.03766007358077127,1.0
8825000,2.721485,13.0,69.15492957746478,-0.27854654,-0.74180675,-0.3583231526361385,-0.3583231526361385,0.03697935301272697,1.0
8830000,2.721485,13.0,71.80882352941177,-0.2945811,-0.7723811,-0.3328560314634267,-0.3328560314634267,0.03794758213574395,1.0
8835000,2.721485,13.0,80.74193548387096,-0.29286605,-0.7912008,-0.2754724400658761,-0.2754724400658761,0.04202940391616956,1.0
8840000,2.722796,13.0,67.27777777777777,-0.30356455,-0.76645637,-0.39657625514600015,-0.39657625514600015,0.036596155984120235,1.0
8845000,2.7242835,13.0,77.54545454545455,-0.31142503,-0.8089266,-0.28601247439017663,-0.28601247439017663,0.039319640448173654,1.0
8850000,2.7242835,13.0,79.33333333333333,-0.29894525,-0.8004079,-0.2632191923798108,-0.2632191923798108,0.03921704590473263,1.0
8855000,2.7242835,13.0,63.06410256410256,-0.2963865,-0.7493468,-0.3493322754899661,-0.3493322754899661,0.0345853624614672,1.0
8860000,2.7248886,13.0,73.25,-0.30463815,-0.8112916,-0.2754923166597591,-0.2754923166597591,0.03932396272498676,1.0
8865000,2.7270806,13.0,76.375,-0.30932784,-0.850433,-0.30748371593654156,-0.30748371593654156,0.039652012739679776,1.0
8870000,2.7270806,13.0,83.43333333333334,-0.31580746,-0.8506676,-0.15950211326954727,-0.15950211326954727,0.044077854051049484,1.0
8875000,2.7270803,13.0,88.76363636363637,-0.31457824,-0.878112,-0.19983638556940214,-0.19983638556940214,0.04377316181281848,1.0
8880000,2.7272685,13.0,77.328125,-0.29940253,-0.857468,-0.28184329299256206,-0.28184329299256206,0.03934224882686976,1.0
8885000,2.728876,13.0,68.36986301369863,-0.27680627,-0.8310168,-0.40184325265557796,-0.40184325265557796,0.03527409468509563,1.0
8890000,2.728876,13.0,66.98630136986301,-0.27883893,-0.8362742,-0.3470863557025178,-0.3470863557025178,0.03649415329660047,1.0
8895000,2.7288764,13.0,71.54411764705883,-0.27640718,-0.86093307,-0.3677533925443456,-0.3677533925443456,0.036861129510013954,1.0
8900000,2.729387,13.0,62.164556962025316,-0.28597865,-0.8452374,-0.5001935411857653,-0.5001935411857653,0.034808551874954866,1.0
8905000,2.731712,13.0,66.96,-0.29909456,-0.8867919,-0.3478998760382334,-0.3478998760382334,0.0352030910551548,1.0
8910000,2.7317123,13.0,80.9,-0.3038077,-0.8972626,-0.20641107161839803,-0.20641107161839803,0.044477316970005634,1.0
8915000,2.731712,13.0,77.453125,-0.29812247,-0.9187907,-0.2728672493249178,-0.2728672493249178,0.04098300146142719,1.0
8920000,2.7317996,13.0,63.752941176470586,-0.29908666,-0.8760555,-0.472604567805926,-0.472604567805926,0.035582981824588314,1.0
8925000,2.7329423,13.0,76.24137931034483,-0.33243242,-0.95480806,-0.27652447131963875,-0.27652447131963875,0.04042818820677124,1.0
8930000,2.7329423,13.0,78.234375,-0.32187694,-0.9616538,-0.30185683257877827,-0.30185683257877827,0.04121335126910708,1.0
8935000,2.7329423,13.0,69.17142857142858,-0.31390166,-0.9313716,-0.3591024322169168,-0.3591024322169168,0.03862037214982723,1.0
8940000,2.7330747,13.0,66.44578313253012,-0.33937168,-0.9427044,-0.43060416289388315,-0.43060416289388315,0.03662289907415844,1.0
8945000,2.7370868,13.0,73.75,-0.2988126,-0.9272157,-0.3030759624072484,-0.3030759624072484,0.03771999482331531,1.0
8950000,2.737087,13.0,74.62121212121212,-0.31811094,-0.93762445,-0.25072621712178894,-0.25072621712178894,0.040049239986039924,1.0
8955000,2.737087,13.0,80.65573770491804,-0.32641724,-0.9718346,-0.22270116356552624,-0.22270116356552624,0.04090042645875059,1.0
8960000,2.737164,13.0,71.96666666666667,-0.32011908,-0.94209206,-0.3539629649948066,-0.3539629649948066,0.03774244305480954,1.0
8965000,2.7402987,13.0,74.26666666666667,-0.30517662,-0.9517374,-0.27111600479111075,-0.27111600479111075,0.03952772631600965,1.0
8970000,2.7402985,13.0,69.15277777777777,-0.31044498,-0.9379723,-0.3849301402353578,-0.3849301402353578,0.0366154136782926,1.0
8975000,2.7402985,13.0,71.7536231884058,-0.33126038,-0.9472266,-0.2529041076052016,-0.2529041076052016,0.03886774350025192,1.0
8980000,2.7402985,13.0,64.27631578947368,-0.30798858,-0.9241587,-0.37946258955880213,-0.37946258955880213,0.03605064986837342,1.0
8985000,2.7418835,13.0,64.5,-0.3161614,-0.9738285,-0.3782410104023783,-0.3782410104023783,0.03602975952181671,1.0
8990000,2.742778,13.0,66.70666666666666,-0.32747516,-0.97592884,-0.3734819149971008,-0.3734819149971008,0.038628975457201405,1.0
8995000,2.7427778,13.0,71.61764705882354,-0.3168919,-0.9964256,-0.3875764249002232,-0.3875764249002232,0.03860365306301152,1.0
9000000,2.7427778,13.0,77.390625,-0.31046265,-0.9936389,-0.2594095440581441,-0.2594095440581441,0.04272081121598603,1.0
9005000,2.743956,13.0,77.84126984126983,-0.33008146,-1.058748,-0.2709722315508222,-0.2709722315508222,0.041551100223192146,1.0
9010000,2.7454054,13.0,71.23188405797102,-0.33356562,-1.0195705,-0.418576770502588,-0.418576770502588,0.03835772010295287,1.0
9015000,2.7454054,13.0,68.18666666666667,-0.33135024,-0.9967235,-0.4147093308133048,-0.4147093308133048,0.0348625455108295,1.0
9020000,2.7454054,13.0,78.68852459016394,-0.3257858,-1.0228384,-0.20380318645508058,-0.20380318645508058,0.04203847416811773,1.0
9025000,2.7472289,13.0,67.88888888888889,-0.3289939,-1.0412208,-0.41114625334739685,-0.41114625334739685,0.03779804966891081,1.0
9030000,2.7491376,13.0,69.66197183098592,-0.31581256,-1.0357157,-0.3037122672712299,-0.3037122672712299,0.03931684852708918,1.0
9035000,2.7491376,13.0,85.06896551724138,-0.32480612,-1.0951414,-0.10453123059766047,-0.10453123059766047,0.045630283661764755,1.0
9040000,2.7491376,13.0,66.6891891891892,-0.32470417,-1.0130057,-0.41880031856330663,-0.41880031856330663,0.03800153346556063,1.0
9045000,2.7500033,13.0,72.67647058823529,-0.30978242,-1.0395671,-0.3210323137395522,-0.3210323137395522,0.040489309522158956,1.0
9050000,2.7520812,13.0,72.1029411764706,-0.32426402,-1.0581671,-0.3144444667679422,-0.3144444667679422,0.039873491602895016,1.0
9055000,2.7520812,13.0,85.8103448275862,-0.30833867,-1.0919822,-0.13852639444943132,-0.13852639444943132,0.045815872421873544,1.0
9060000,2.7520812,13.0,79.2258064516129,-0.30891952,-1.0609901,-0.19583415600561327,-0.19583415600561327,0.04268411078280018,1.0
9065000,2.7529163,13.0,67.5068493150685,-0.2988078,-1.0373875,-0.3788960396426998,-0.3788960396426998,0.03869862786864173,1.0
9070000,2.7551692,13.0,66.89189189189189,-0.29875734,-1.0221952,-0.24849600244212794,-0.24849600244212794,0.0382697822060436,1.0
9075000,2.7551692,13.0,66.84931506849315,-0.2944886,-1.0229615,-0.2551623317476821,-0.2551623317476821,0.038084963795869314,1.0
9080000,2.7551692,13.0,70.84285714285714,-0.29719323,-1.055949,-0.22806604760033744,-0.22806604760033744,0.04133639694856746,1.0
9085000,2.7555027,13.0,74.22388059701493,-0.2744065,-1.0433215,-0.12831854504166226,-0.12831854504166226,0.04431901926837974,1.0
9090000,2.758142,13.0,78.85483870967742,-0.28500834,-1.1164758,-0.20429561157075185,-0.20429561157075185,0.04554568083276824,1.0
9095000,2.7581422,13.0,71.15942028985508,-0.28396112,-1.0597492,-0.24405909362046616,-0.24405909362046616,0.03973756787245688,1.0
9100000,2.7581422,13.0,71.12857142857143,-0.26597825,-1.0407485,-0.3351923372064318,-0.3351923372064318,0.041290259560836214,1.0
9105000,2.758198,13.0,79.75757575757575,-0.25927222,-1.0867206,-0.18827234043015373,-0.18827234043015373,0.04464821651991871,1.0
9110000,2.7589037,13.0,67.1159420289855,-0.25878292,-1.065866,-0.2790086604654789,-0.2790086604654789,0.04056148760395849,1.0
9115000,2.7589037,13.0,67.1917808219178,-0.26560518,-1.0591981,-0.21416288369322475,-0.21416288369322475,0.04217028245329857,1.0
9120000,2.7589037,13.0,76.35384615384615,-0.26444593,-1.1220015,-0.16013286842240226,-0.16013286842240226,0.04664332658747241,1.0
9125000,2.7589555,13.0,61.44827586206897,-0.24027932,-1.0409708,-0.44614148175860024,-0.44614148175860024,0.03739419619339597,1.0
9130000,2.760253,13.0,66.80597014925372,-0.23809342,-1.0716134,-0.24344708699069612,-0.24344708699069612,0.04137935534706467,1.0
9135000,2.7602532,13.0,79.62903225806451,-0.24632306,-1.1289828,-0.2503171601603108,-0.2503171601603108,0.044747068203099434,1.0
9140000,2.7602532,13.0,75.16666666666667,-0.23469724,-1.1183497,-0.18232943885254138,-0.18232943885254138,0.04675687153851896,1.0
9145000,2.7602873,13.0,66.25287356321839,-0.2589391,-1.0930517,-0.30346116885332997,-0.30346116885332997,0.04201548289127228,1.0
9150000,2.76306,13.0,68.0677966101695,-0.2097398,-1.0740565,-0.3156434721068332,-0.3156434721068332,0.03919549087234037,1.0
9155000,2.76306,13.0,69.36111111111111,-0.22067481,-1.0917937,-0.20298292653428185,-0.20298292653428185,0.043009653972047895,1.0
9160000,2.7630599,13.0,76.125,-0.22059841,-1.1180879,-0.18934452743269503,-0.18934452743269503,0.045321535915718414,1.0
9165000,2.7630599,13.0,66.64864864864865,-0.20579757,-1.0710456,-0.2340588815308906,-0.2340588815308906,0.040920406756167475,1.0
9170000,2.764393,13.0,71.7536231884058,-0.1950357,-1.1067343,-0.18446275332699652,-0.18446275332699652,0.04398940133092844,1.0
9175000,2.7649198,13.0,69.43661971830986,-0.20535827,-1.1093128,-0.23772708966698444,-0.23772708966698444,0.043076414906773976,1.0
9180000,2.7649195,13.0,68.0,-0.19860353,-1.080489,-0.38780780728549175,-0.38780780728549175,0.04072215839301887,1.0
9185000,2.7649195,13.0,81.43333333333334,-0.18087365,-1.1265435,-0.0904624010125796,-0.0904624010125796,0.047717963516091304,1.0
9190000,2.7660174,13.0,69.52777777777777,-0.19618264,-1.1193281,-0.3199553307559755,-0.3199553307559755,0.04256457013414345,1.0
9195000,2.7668266,13.0,77.46031746031746,-0.17753907,-1.1498588,-0.1345298895760188,-0.1345298895760188,0.04835204875451468,1.0
9200000,2.7668266,13.0,73.95588235294117,-0.18931042,-1.1573477,-0.21374681547506533,-0.21374681547506533,0.04549818012668793,1.0
9205000,2.7668266,13.0,72.23880597014926,-0.18546493,-1.1436113,-0.18512309430276647,-0.18512309430276647,0.04445538162390756,1.0
9210000,2.768606,13.0,77.734375,-0.18080196,-1.1724526,-0.24354349402710795,-0.24354349402710795,0.0495043969276594,1.0
9215000,2.7702885,13.0,79.45901639344262,-0.17840922,-1.2354182,-0.1960698796100304,-0.1960698796100304,0.05157411146191422,1.0
9220000,2.7702885,13.0,68.80555555555556,-0.21594667,-1.1523994,-0.2258933029241032,-0.2258933029241032,0.04534501260301719,1.0
9225000,2.7702882,13.0,83.36666666666666,-0.17914541,-1.2279698,-0.18340440541505815,-0.18340440541505815,0.05033540695440024,1.0
9230000,2.771651,13.0,78.33870967741936,-0.20261091,-1.2724092,-0.12065393982395049,-0.12065393982395049,0.048748081009234154,1.0
9235000,2.774052,13.0,72.3970588235294,-0.19820218,-1.2584939,-0.17083485775134144,-0.17083485775134144,0.04637468857553733,1.0
9240000,2.7740521,13.0,75.31818181818181,-0.18496324,-1.2443957,-0.14268520609899002,-0.14268520609899002,0.04878509316988515,1.0
9245000,2.774052,13.0,70.40845070422536,-0.19887339,-1.2302928,-0.32711600753622994,-0.32711600753622994,0.0441175359235683,1.0
9250000,2.7746055,13.0,74.37878787878788,-0.16962601,-1.2379829,-0.1814403651338635,-0.1814403651338635,0.04579933614921615,1.0
9255000,2.7753086,13.0,72.17647058823529,-0.19056568,-1.2910149,-0.18203760815017364,-0.18203760815017364,0.04677187907509506,1.0
9260000,2.7753086,13.0,62.225,-0.20705795,-1.2283932,-0.3749192874878645,-0.3749192874878645,0.04027402123319916,1.0
9265000,2.7753086,13.0,67.27397260273973,-0.19063339,-1.22689,-0.21795649765288994,-0.21795649765288994,0.04515270400179984,1.0
9270000,2.7755313,13.0,82.41666666666667,-0.17945531,-1.3753756,0.0027278594929596475,0.0027278594929596475,0.053599822286773346,1.0
9275000,2.7774003,13.0,68.51388888888889,-0.2178851,-1.3366877,-0.3139509917938546,-0.3139509917938546,0.04499128486399781,1.0
9280000,2.7774003,13.0,70.37142857142857,-0.20468773,-1.3062389,-0.23321272453791658,-0.23321272453791658,0.04966365120990176,1.0
9285000,2.7774003,13.0,81.06557377049181,-0.18509042,-1.399341,-0.007287602932726751,-0.007287602932726751,0.05392801424976988,1.0
9290000,2.777593,13.0,75.71428571428571,-0.19272958,-1.3983475,-0.22544895227138811,-0.22544895227138811,0.05336329832386512,1.0
9295000,2.7799332,13.0,86.86538461538461,-0.15767252,-1.4793812,-0.07839690384111907,-0.07839690384111907,0.05510580817466242,1.0
9300000,2.779933,13.0,66.93150684931507,-0.17557836,-1.3460282,-0.3160313567886614,-0.3160313567886614,0.04713738076261258,1.0
9305000,2.7799332,13.0,75.9090909090909,-0.19351608,-1.4053514,-0.12299834462729367,-0.12299834462729367,0.05207635421715112,1.0
9310000,2.780097,13.0,72.94520547945206,-0.18604073,-1.4314995,-0.15539079148377946,-0.15539079148377946,0.049510323108910625,1.0
9315000,2.782938,13.0,69.38461538461539,-0.18539293,-1.4391502,-0.2473062318815312,-0.2473062318815312,0.050403366973754804,1.0
9320000,2.782938,13.0,75.86153846153846,-0.15732987,-1.4138374,-0.07531318939649141,-0.07531318939649141,0.05439175785017701,1.0
9325000,2.782938,13.0,69.98571428571428,-0.17357756,-1.3766502,-0.31771441953522817,-0.31771441953522817,0.047756230388768015,1.0
9330000,2.7830687,13.0,76.4875,-0.15838557,-1.4150361,-0.16099211748908548,-0.16099211748908548,0.05101507269393872,1.0
9335000,2.7850993,13.0,77.65306122448979,-0.15161711,-1.5080949,-0.16294421622010527,-0.16294421622010527,0.052986043764919534,1.0
9340000,2.7850993,13.0,79.5,-0.14289606,-1.501868,-0.04008424234005713,-0.04008424234005713,0.05548264898149477,1.0
9345000,2.785099,13.0,69.90140845070422,-0.1732392,-1.4026996,-0.24356896860498778,-0.24356896860498778,0.04889944538106801,1.0
9350000,2.7851725,13.0,73.35632183908046,-0.16133861,-1.4609345,-0.14574994672747218,-0.14574994672747218,0.052118179422584086,1.0
9355000,2.7891233,13.0,67.62,-0.1634942,-1.4684395,-0.2939270903234896,-0.2939270903234896,0.051701269463460514,1.0
9360000,2.7891233,13.0,77.625,-0.14390408,-1.508875,-0.024959537666291,-0.024959537666291,0.05419050715499907,1.0
9365000,2.7891233,13.0,76.15384615384616,-0.15710618,-1.4799739,-0.2074797382721534,-0.2074797382721534,0.05414349463983224,1.0
9370000,2.7891233,13.0,68.75,-0.15334529,-1.4410025,-0.210057915498813,-0.210057915498813,0.05063086537282086,1.0
9375000,2.7900755,13.0,75.72307692307692,-0.111631885,-1.4354138,-0.12596568419383122,-0.12596568419383122,0.05380190186775648,1.0
9380000,2.7904341,13.0,82.9,-0.13905893,-1.5848924,-0.11982171287139257,-0.11982171287139257,0.06216608887383093,1.0
9385000,2.7904344,13.0,82.35593220338983,-0.12222912,-1.5211548,-0.16567044237912712,-0.16567044237912712,0.0600068270449795,1.0
9390000,2.790434,13.0,71.59420289855072,-0.15119952,-1.4534769,-0.19698874285255652,-0.19698874285255652,0.05481768138976632,1.0
9395000,2.7915673,13.0,70.15714285714286,-0.13396525,-1.446855,-0.19195233753749302,-0.19195233753749302,0.052346535678952935,1.0
9400000,2.7920835,13.0,78.421875,-0.1289866,-1.5045489,-0.09412953723222017,-0.09412953723222017,0.0580189756146865,1.0
9405000,2.7920835,13.0,77.4375,-0.13384111,-1.4563935,-0.13788370369002223,-0.13788370369002223,0.05635122041712748,1.0
9410000,2.7920837,13.0,73.0,-0.123930074,-1.454658,-0.17467759330483043,-0.17467759330483043,0.054742973188267034,1.0
9415000,2.792493,13.0,71.96969696969697,-0.13404042,-1.4754734,-0.18323815224775628,-0.18323815224775628,0.05184842688170498,1.0
9420000,2.7932563,13.0,78.92063492063492,-0.09047422,-1.4828098,0.021412087063635548,0.021412087063635548,0.05817260016356745,1.0
9425000,2.7932563,13.0,61.94871794871795,-0.16071913,-1.353191,-0.31669694520533087,-0.31669694520533087,0.047959275095490736,1.0
9430000,2.7932563,13.0,76.72307692307692,-0.12651643,-1.4553077,-0.1731377973006322,-0.1731377973006322,0.05648582130670547,1.0
9435000,2.793495,13.0,74.78787878787878,-0.12156685,-1.4178972,-0.18487166274677624,-0.18487166274677624,0.05619129407304255,1.0
9440000,2.7940083,13.0,75.08955223880596,-0.13272013,-1.3617355,-0.13444823523362479,-0.13444823523362479,0.055391745401941465,1.0
9445000,2.7940085,13.0,63.10526315789474,-0.12866743,-1.3237648,-0.2832435919092847,-0.2832435919092847,0.0467116378138882,1.0
9450000,2.7940085,13.0,79.87096774193549,-0.09755876,-1.4000288,-0.10086318850517273,-0.10086318850517273,0.059583095863701835,1.0
9455000,2.7947044,13.0,66.14864864864865,-0.12166338,-1.3258398,-0.22451526651511322,-0.22451526651511322,0.05159853708401725,1.0
9460000,2.7960045,13.0,73.64179104477611,-0.11332178,-1.322829,-0.2066536843776703,-0.2066536843776703,0.056671358283553554,1.0
9465000,2.7960045,13.0,76.4,-0.10850711,-1.3283043,-0.11019955369142385,-0.11019955369142385,0.056146322176433526,1.0
9470000,2.7960043,13.0,73.43283582089552,-0.11113392,-1.3524594,-0.11008393720014771,-0.11008393720014771,0.05517502808804387,1.0
9475000,2.7966762,13.0,63.03846153846154,-0.14564987,-1.2842443,-0.3455090117760194,-0.3455090117760194,0.047430919972845376,1.0
9480000,2.7996845,13.0,78.09375,-0.106995314,-1.3309703,-0.032396407797932625,-0.032396407797932625,0.05731067099259235,1.0
9485000,2.7996848,13.0,77.93650793650794,-0.12622528,-1.3216691,-0.09645666584135994,-0.09645666584135994,0.056917941271667445,1.0
9490000,2.7996845,13.0,82.50819672131148,-0.10120652,-1.3477035,-0.019501949350039165,-0.019501949350039165,0.058555491742057104,1.0
9495000,2.7999074,13.0,79.13432835820896,-0.12600958,-1.320399,-0.0768748696834322,-0.0768748696834322,0.055361187089205025,1.0
9500000,2.802587,13.0,65.73134328358209,-0.13098711,-1.255194,-0.2636686234849773,-0.2636686234849773,0.052236855527615714,1.0
9505000,2.8025875,13.0,72.72058823529412,-0.110820405,-1.2407304,-0.17538581963847666,-0.17538581963847666,0.056420506724594706,1.0
9510000,2.8025873,13.0,66.06666666666666,-0.118488096,-1.1967095,-0.2461138943831126,-0.2461138943831126,0.05021653091845413,1.0
9515000,2.8027554,13.0,70.93333333333334,-0.11914829,-1.2927158,-0.10396055470813405,-0.10396055470813405,0.05978739010452321,1.0
9520000,2.805337,13.0,65.94117647058823,-0.15143734,-1.2042637,-0.28551738384442454,-0.28551738384442454,0.050332436917158656,1.0
