Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
1234000,1.61652,10.354166666666666,0.91875273,0.008501701,0.9900217393170232,0.9900217393170232,0.0,1.0
1235000,1.6165202,16.79310344827586,0.8759506,0.01088554,0.9839491541102782,0.9839491541102782,0.0,1.0
1236000,1.6165202,26.77777777777778,0.8353642,0.008059529,0.9735555582576327,0.9735555582576327,0.0,1.0
1237000,1.6165202,36.172413793103445,0.84769684,0.005843537,0.9664137918373634,0.9664137918373634,0.0,1.0
1238000,1.61652,38.64,0.8241071,0.0098028295,0.9615600037574769,0.9615600037574769,0.0,1.0
1239000,1.6165202,34.07692307692308,0.8477169,0.0053673824,0.9623461503248948,0.9623461503248948,0.0,1.0
1240000,1.61652,27.47222222222222,0.8430656,0.006747709,0.9712941173244926,0.9712941173244926,0.0,1.0
1241000,1.6165202,43.32142857142857,0.83214915,0.0060247593,0.9648571355002267,0.9648571355002267,0.0,1.0
1242000,1.61652,134.55555555555554,0.817939,0.0109283,0.8929999868075053,0.8929999868075053,0.0,1.0
1243000,1.6165202,47.5,0.8401287,0.009114646,0.9152499834696451,0.9152499834696451,0.0,1.0
1244000,1.6165202,30.96875,0.8643124,0.009076313,0.970387093482479,0.970387093482479,0.0,1.0
1245000,1.61652,29.61764705882353,0.8538633,0.007685509,0.9715428573744638,0.9715428573744638,0.0,1.0
1246000,1.61652,65.13333333333334,0.8108419,0.00025874985,0.9366428468908582,0.9366428468908582,0.0,1.0
1247000,1.6165202,27.416666666666668,0.8195502,0.0067029875,0.969657141821725,0.969657141821725,0.0,1.0
1248000,1.6165202,100.3,0.84346205,0.009419563,0.9210000038146973,0.9210000038146973,0.0,1.0
1249000,1.6165202,27.75,0.85381675,0.010944096,0.9695937559008598,0.9695937559008598,0.0,1.0
1250000,1.6165202,39.34615384615385,0.8352454,0.009621714,0.9606923048312848,0.9606923048312848,0.0,1.0
1251000,1.61652,38.375,0.8642457,0.0074004843,0.9619583338499069,0.9619583338499069,0.0,1.0
1252000,1.61652,41.82608695652174,0.8121075,0.005138817,0.9622608630553536,0.9622608630553536,0.0,1.0
1253000,1.6165202,70.42857142857143,0.8290947,0.010593464,0.917571416922978,0.917571416922978,0.0,1.0
1254000,1.6165202,36.18518518518518,0.8446564,0.008023865,0.963925924566057,0.963925924566057,0.0,1.0
1255000,1.6177679,24.825,0.81338537,0.005256142,0.9767000034451485,0.9767000034451485,0.015499411536438856,1.0
1256000,1.6188475,76.1875,0.74898463,0.0024381878,0.9380625002086163,0.9380625002086163,0.050125506499171024,1.0
1257000,1.6188476,54.72727272727273,0.78789014,0.0052267215,0.9519999963896615,0.9519999963896615,0.0413892000242846,1.0
1258000,1.6188476,28.529411764705884,0.79951346,0.007204973,0.9457777738571167,0.9457777738571167,0.05577109664833794,1.0
1259000,1.6188475,41.0,0.81468797,0.0038752323,0.9628799962997436,0.9628799962997436,0.031126862284727396,1.0
1260000,1.6188476,29.903225806451612,0.8153872,0.006573756,0.9685333331425985,0.9685333331425985,0.02149818680093934,1.0
1261000,1.6188474,41.083333333333336,0.80949056,0.0057737506,0.9585599994659424,0.9585599994659424,0.030722622112371027,1.0
1262000,1.6188476,25.72972972972973,0.8346256,0.0077203843,0.9740555584430695,0.9740555584430695,0.020094570354558527,1.0
1263000,1.6188476,37.26923076923077,0.7952705,0.004008457,0.9619259238243103,0.9619259238243103,0.035486773169530486,1.0
1264000,1.6188476,44.708333333333336,0.79715985,0.005343909,0.9620000074307123,0.9620000074307123,0.0320730709208874,1.0
1265000,1.6188476,55.375,0.79575,0.0028668279,0.9358750060200691,0.9358750060200691,0.05661367827269714,1.0
1266000,1.6188476,100.7,0.810771,0.00017233631,0.8987999975681304,0.8987999975681304,0.10423445787746459,1.0
1267000,1.6188474,39.11538461538461,0.7860301,0.0037809927,0.9658333361148834,0.9658333361148834,0.024590414444295067,1.0
1268000,1.6188474,36.68,0.8001279,0.0017300711,0.9582222236527337,0.9582222236527337,0.032705821342662804,1.0
1269000,1.6188476,31.419354838709676,0.80338156,0.0031715916,0.9691290297815877,0.9691290297815877,0.022297709586939985,1.0
1270000,1.6188474,42.73913043478261,0.7934391,0.0035944313,0.960695655449577,0.960695655449577,0.030669187129799113,1.0
1271000,1.6188475,82.25,0.74615157,0.0036130412,0.931933323542277,0.931933323542277,0.05348908794112504,1.0
1272000,1.6188476,37.72727272727273,0.8045548,0.0060167974,0.9560869517533676,0.9560869517533676,0.04859098366400956,1.0
1273000,1.6188476,56.5,0.85087997,0.0056505054,0.9692857180322919,0.9692857180322919,0.024622449368637587,1.0
1274000,1.6188476,27.128205128205128,0.80405766,0.00406404,0.9598421070136522,0.9598421070136522,0.034067629600605484,1.0
1275000,1.6191332,28.357142857142858,0.8019959,0.00764074,0.9729722191890081,0.9729722191890081,0.018951931305410754,1.0
1276000,1.6219107,21.4375,0.7919054,0.013688042,0.9758974405435416,0.9758974405435416,0.013008159855440354,1.0
1277000,1.6219109,20.0,0.8024066,0.0128417425,0.9803191512189013,0.9803191512189013,0.010647001958630503,1.0
1278000,1.6219106,51.78947368421053,0.7390412,0.012568869,0.9462105255377921,0.9462105255377921,0.029531975068446053,1.0
1279000,1.6219108,22.954545454545453,0.799402,0.012492999,0.9783488387285277,0.9783488387285277,0.013401721639363744,1.0
1280000,1.6219107,37.041666666666664,0.7395092,0.010924877,0.9604399991035462,0.9604399991035462,0.02081296078977175,1.0
1281000,1.6219108,22.697674418604652,0.750879,0.01084295,0.9775116332741671,0.9775116332741671,0.012684635004451023,1.0
1282000,1.6219106,32.32258064516129,0.7712243,0.011942291,0.9687096784191747,0.9687096784191747,0.020523123540765336,1.0
1283000,1.6219106,37.93103448275862,0.7331979,0.010362227,0.963666664229499,0.963666664229499,0.01795213498580442,1.0
1284000,1.6219106,23.62162162162162,0.77287084,0.0112182675,0.9751052636849252,0.9751052636849252,0.01585804434695379,1.0
1285000,1.6219109,26.324324324324323,0.77561486,0.010123179,0.9748108129243593,0.9748108129243593,0.015173606263045725,1.0
1286000,1.6219106,21.3,0.7599984,0.012540879,0.9759756108609642,0.9759756108609642,0.012975868766150641,1.0
1287000,1.6219107,47.3448275862069,0.7793832,0.01319128,0.9660000020060046,0.9660000020060046,0.019013556585534764,1.0
1288000,1.6219106,23.9,0.7754856,0.012470581,0.9653928620474679,0.9653928620474679,0.021118406969305527,1.0
1289000,1.6219107,22.86046511627907,0.8007645,0.011764746,0.9842727279121225,0.9842727279121225,0.009664972500600428,1.0
1290000,1.6219107,21.692307692307693,0.74403095,0.010667715,0.9693076962079757,0.9693076962079757,0.017751714523630932,1.0
1291000,1.6219108,25.055555555555557,0.76138556,0.011400694,0.9739729729858605,0.9739729729858605,0.01195919349147762,1.0
1292000,1.6219109,24.871794871794872,0.7903507,0.010017233,0.9748461521588839,0.9748461521588839,0.013337159672608742,1.0
1293000,1.6219107,33.903225806451616,0.7749727,0.012822928,0.970161291860765,0.970161291860765,0.01597910798380091,1.0
1294000,1.6219108,28.62857142857143,0.7780316,0.01128025,0.9707999995776585,0.9707999995776585,0.015097534576697009,1.0
1295000,1.6219108,41.04761904761905,0.769808,0.009069135,0.953190477121444,0.953190477121444,0.026744670976768248,1.0
